Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	dicarboxylic acid metabolic process (GO:0043648)	7/57	0.0229254066832433	0.3634999578910415	0	0	2.6717019133937563	10.087036012013064	FH;MDH1;MTHFD2;SHMT2;MDH2;MTHFR;ME2
GO_Biological_Process_2021	regulation of mitotic nuclear division (GO:0007088)	7/57	0.0229254066832433	0.3634999578910415	0	0	2.6717019133937563	10.087036012013064	CCNB1;ANAPC15;NUSAP1;RCC1;MKI67;PKMYT1;AURKA
GO_Biological_Process_2021	regulation of reactive oxygen species metabolic process (GO:2000377)	7/57	0.0229254066832433	0.3634999578910415	0	0	2.6717019133937563	10.087036012013064	CBR1;EIF6;AKR1C3;ROMO1;BRCA1;MPV17;DHRS4
GO_Biological_Process_2021	fatty acid catabolic process (GO:0009062)	8/70	0.0231427881114885	0.3651909817784168	0	0	2.4633194588969825	9.277038627548402	ALDH3A2;PLA2G15;HADHA;ACAA2;PCCB;ABCD1;HSD17B10;DECR1
GO_Biological_Process_2021	mitotic G2/M transition checkpoint (GO:0044818)	6/45	0.0237166287851018	0.3700820827715064	0	0	2.9346850332765824	10.980355423660182	ORC1;PLK1;CDK1;BRCA1;CDC6;ZNF830
GO_Biological_Process_2021	positive regulation of response to biotic stimulus (GO:0002833)	6/45	0.0237166287851018	0.3700820827715064	0	0	2.9346850332765824	10.980355423660182	SIGLEC16;GRN;CD180;SH2D1B;CD1D;SCIMP
GO_Biological_Process_2021	kinetochore organization (GO:0051383)	3/13	0.0244626725422038	0.3700820827715064	0	0	5.714142427281845	21.202936277969847	CENPF;CENPW;DLGAP5
GO_Biological_Process_2021	mitochondrial outer membrane permeabilization (GO:0097345)	3/13	0.0244626725422038	0.3700820827715064	0	0	5.714142427281845	21.202936277969847	MOAP1;BAX;VDAC2
GO_Biological_Process_2021	mitotic DNA integrity checkpoint signaling (GO:0044774)	3/13	0.0244626725422038	0.3700820827715064	0	0	5.714142427281845	21.202936277969847	ORC1;CDC6;ZNF830
GO_Biological_Process_2021	positive regulation of nuclear-transcribed mRNA poly(A) tail shortening (GO:0060213)	3/13	0.0244626725422038	0.3700820827715064	0	0	5.714142427281845	21.202936277969847	POLR2G;TOB1;TNRC6B
GO_Biological_Process_2021	purine ribonucleoside triphosphate metabolic process (GO:0009205)	3/13	0.0244626725422038	0.3700820827715064	0	0	5.714142427281845	21.202936277969847	OPA1;AK4;RAN
GO_Biological_Process_2021	ribosomal subunit export from nucleus (GO:0000054)	3/13	0.0244626725422038	0.3700820827715064	0	0	5.714142427281845	21.202936277969847	LTV1;EIF6;RAN
GO_Biological_Process_2021	UDP-N-acetylglucosamine metabolic process (GO:0006047)	3/13	0.0244626725422038	0.3700820827715064	0	0	5.714142427281845	21.202936277969847	GNPDA1;AMDHD2;UAP1L1
GO_Biological_Process_2021	positive regulation of cell cycle G2/M phase transition (GO:1902751)	4/23	0.0257348945908218	0.3838374738802054	0	0	4.0120481927710845	14.683725037711966	CCNB1;RCC2;CDK1;CDC25A
GO_Biological_Process_2021	positive regulation of natural killer cell mediated immunity (GO:0002717)	4/23	0.0257348945908218	0.3838374738802054	0	0	4.0120481927710845	14.683725037711966	NCR3;SH2D1B;KLRD1;HLA-F
GO_Biological_Process_2021	regulation of peptidase activity (GO:0052547)	4/23	0.0257348945908218	0.3838374738802054	0	0	4.0120481927710845	14.683725037711966	NDUFA13;CAV1;CTSH;CST7
GO_Biological_Process_2021	G1/S transition of mitotic cell cycle (GO:0000082)	9/85	0.0259538376820151	0.3838374738802054	0	0	2.261352169525732	8.257182251821288	CDK17;RRM2;TFDP2;ORC1;CDK5;RCC1;CDC6;CDC25A;CDKN3
GO_Biological_Process_2021	regulation of cell cycle G2/M phase transition (GO:1902749)	9/85	0.0259538376820151	0.3838374738802054	0	0	2.261352169525732	8.257182251821288	TPX2;CENPF;PLK1;KIF14;CDK1;HMMR;CKAP5;AURKA;CEP78
GO_Biological_Process_2021	G2/M transition of mitotic cell cycle (GO:0000086)	12/130	0.0297058235739201	0.4286182026621418	0	0	1.9435256982090168	6.83423742268008	CCNA2;CCNB2;CCNB1;MELK;ABCB1;PLK1;CDK1;PKMYT1;CKAP5;CDC25A;CEP78;AURKA
GO_Biological_Process_2021	nuclear migration (GO:0007097)	3/14	0.0300009827354179	0.4286182026621418	0	0	5.19440138597611	18.21429904722408	SLC9A3R1;CEP120;SYNE3
GO_Biological_Process_2021	positive regulation of cardiac muscle cell proliferation (GO:0060045)	3/14	0.0300009827354179	0.4286182026621418	0	0	5.19440138597611	18.21429904722408	TGFBR3;GLI1;BMPR1A
GO_Biological_Process_2021	positive regulation of SMAD protein signal transduction (GO:0060391)	3/14	0.0300009827354179	0.4286182026621418	0	0	5.19440138597611	18.21429904722408	NUP93;JAK2;BMPR1A
GO_Biological_Process_2021	regulation of response to interferon-gamma (GO:0060330)	3/14	0.0300009827354179	0.4286182026621418	0	0	5.19440138597611	18.21429904722408	IFNG;IFNGR2;JAK2
GO_Biological_Process_2021	renal absorption (GO:0070293)	3/14	0.0300009827354179	0.4286182026621418	0	0	5.19440138597611	18.21429904722408	SLC9A3R1;KCNQ1;AKR1C3
GO_Biological_Process_2021	respiratory electron transport chain (GO:0022904)	3/14	0.0300009827354179	0.4286182026621418	0	0	5.19440138597611	18.21429904722408	ETFDH;UQCRFS1;SDHB
GO_Biological_Process_2021	cell cycle G2/M phase transition (GO:0044839)	12/131	0.0312754031272921	0.4286182026621418	0	0	1.9270914843670264	6.677224248913897	CCNA2;CCNB2;CCNB1;MELK;ABCB1;PLK1;CDK1;PKMYT1;CKAP5;CDC25A;CEP78;AURKA
GO_Biological_Process_2021	cellular response to interleukin-12 (GO:0071349)	6/48	0.0315323243147388	0.4286182026621418	0	0	2.7246335153779824	9.41835535401172	IFNG;HNRNPF;STAT4;CD47;JAK2;LMNB1
GO_Biological_Process_2021	3'-phosphoadenosine 5'-phosphosulfate biosynthetic process (GO:0050428)	2/6	0.0327506934720617	0.4286182026621418	0	0	9.517034068136272	32.53713245547948	SLC35B3;PAPSS1
GO_Biological_Process_2021	amino-acid betaine transport (GO:0015838)	2/6	0.0327506934720617	0.4286182026621418	0	0	9.517034068136272	32.53713245547948	SLC25A29;SLC22A16
GO_Biological_Process_2021	ATP synthesis coupled electron transport (GO:0042773)	2/6	0.0327506934720617	0.4286182026621418	0	0	9.517034068136272	32.53713245547948	NDUFS2;NDUFV3
GO_Biological_Process_2021	carnitine transport (GO:0015879)	2/6	0.0327506934720617	0.4286182026621418	0	0	9.517034068136272	32.53713245547948	SLC25A29;SLC22A16
GO_Biological_Process_2021	centromeric sister chromatid cohesion (GO:0070601)	2/6	0.0327506934720617	0.4286182026621418	0	0	9.517034068136272	32.53713245547948	BUB1B;BUB1
GO_Biological_Process_2021	glycoside metabolic process (GO:0016137)	2/6	0.0327506934720617	0.4286182026621418	0	0	9.517034068136272	32.53713245547948	FUCA2;NAGA
GO_Biological_Process_2021	glycosyl compound catabolic process (GO:1901658)	2/6	0.0327506934720617	0.4286182026621418	0	0	9.517034068136272	32.53713245547948	FUCA2;NAGA
GO_Biological_Process_2021	glycosylceramide catabolic process (GO:0046477)	2/6	0.0327506934720617	0.4286182026621418	0	0	9.517034068136272	32.53713245547948	GBA;NAGA
GO_Biological_Process_2021	inner ear auditory receptor cell differentiation (GO:0042491)	2/6	0.0327506934720617	0.4286182026621418	0	0	9.517034068136272	32.53713245547948	SLC4A7;MYO6
GO_Biological_Process_2021	lymphocyte apoptotic process (GO:0070227)	2/6	0.0327506934720617	0.4286182026621418	0	0	9.517034068136272	32.53713245547948	BAX;CLC
GO_Biological_Process_2021	mitochondrial proton-transporting ATP synthase complex assembly (GO:0033615)	2/6	0.0327506934720617	0.4286182026621418	0	0	9.517034068136272	32.53713245547948	OXA1L;ATP23
GO_Biological_Process_2021	N-acetylneuraminate catabolic process (GO:0019262)	2/6	0.0327506934720617	0.4286182026621418	0	0	9.517034068136272	32.53713245547948	GNPDA1;AMDHD2
GO_Biological_Process_2021	photoreceptor cell outer segment organization (GO:0035845)	2/6	0.0327506934720617	0.4286182026621418	0	0	9.517034068136272	32.53713245547948	CDHR1;TOPORS
GO_Biological_Process_2021	protein insertion into mitochondrial membrane involved in apoptotic signaling pathway (GO:0001844)	2/6	0.0327506934720617	0.4286182026621418	0	0	9.517034068136272	32.53713245547948	MOAP1;BAX
GO_Biological_Process_2021	purine nucleobase biosynthetic process (GO:0009113)	2/6	0.0327506934720617	0.4286182026621418	0	0	9.517034068136272	32.53713245547948	SHMT2;GART
GO_Biological_Process_2021	purine ribonucleoside bisphosphate biosynthetic process (GO:0034036)	2/6	0.0327506934720617	0.4286182026621418	0	0	9.517034068136272	32.53713245547948	SLC35B3;PAPSS1
GO_Biological_Process_2021	regulation of mitotic sister chromatid segregation (GO:0033047)	2/6	0.0327506934720617	0.4286182026621418	0	0	9.517034068136272	32.53713245547948	CCNB1;ANAPC15
GO_Biological_Process_2021	regulation of mitotic spindle checkpoint (GO:1903504)	2/6	0.0327506934720617	0.4286182026621418	0	0	9.517034068136272	32.53713245547948	CCNB1;ANAPC15
GO_Biological_Process_2021	tRNA 3'-end processing (GO:0042780)	2/6	0.0327506934720617	0.4286182026621418	0	0	9.517034068136272	32.53713245547948	PTCD1;HSD17B10
GO_Biological_Process_2021	ventricular compact myocardium morphogenesis (GO:0003223)	2/6	0.0327506934720617	0.4286182026621418	0	0	9.517034068136272	32.53713245547948	TGFBR3;BMPR1A
GO_Biological_Process_2021	divalent inorganic cation homeostasis (GO:0072507)	4/25	0.0339933530715236	0.4413782615349799	0	0	3.6295658825779302	12.273704677838492	SELENON;CAV1;TMTC2;ANK3
GO_Biological_Process_2021	receptor signaling pathway via STAT (GO:0097696)	4/25	0.0339933530715236	0.4413782615349799	0	0	3.6295658825779302	12.273704677838492	IFNG;STAT4;JAK2;CCR2
GO_Biological_Process_2021	positive regulation of cytokinesis (GO:0032467)	5/37	0.0357830081981584	0.4480819374482671	0	0	2.978643216080402	9.91972227292199	CXCR5;KIF14;KIF23;CDC6;CIT
GO_Biological_Process_2021	proton transmembrane transport (GO:1902600)	5/37	0.0357830081981584	0.4480819374482671	0	0	2.978643216080402	9.91972227292199	ATP5F1B;COX15;UCP3;ATP5MF;ATP6V1F
GO_Biological_Process_2021	regulation of intracellular pH (GO:0051453)	5/37	0.0357830081981584	0.4480819374482671	0	0	2.978643216080402	9.91972227292199	SLC4A7;ATP5F1B;SLC4A2;TM9SF4;TMEM165
GO_Biological_Process_2021	cellular amino acid catabolic process (GO:0009063)	9/90	0.0358152968169686	0.4480819374482671	0	0	2.121201928467317	7.062287682695515	BCKDHA;ALDH4A1;BCKDK;GSTZ1;HMGCL;GLUD1;SHMT2;CARNS1;HSD17B10
GO_Biological_Process_2021	electron transport chain (GO:0022900)	3/15	0.0361400228505879	0.4480819374482671	0	0	4.761283851554664	15.809149603032669	ETFDH;UQCRFS1;SDHB
GO_Biological_Process_2021	establishment of spindle localization (GO:0051293)	3/15	0.0361400228505879	0.4480819374482671	0	0	4.761283851554664	15.809149603032669	ESPL1;NUSAP1;LLGL2
GO_Biological_Process_2021	GTP metabolic process (GO:0046039)	3/15	0.0361400228505879	0.4480819374482671	0	0	4.761283851554664	15.809149603032669	OPA1;AK4;RAN
GO_Biological_Process_2021	icosanoid biosynthetic process (GO:0046456)	3/15	0.0361400228505879	0.4480819374482671	0	0	4.761283851554664	15.809149603032669	MGST2;LTA4H;FADS1
GO_Biological_Process_2021	positive regulation of histone H3-K4 methylation (GO:0051571)	3/15	0.0361400228505879	0.4480819374482671	0	0	4.761283851554664	15.809149603032669	KMT2E;WDR61;BRCA1
GO_Biological_Process_2021	regulation of aerobic respiration (GO:1903715)	3/15	0.0361400228505879	0.4480819374482671	0	0	4.761283851554664	15.809149603032669	SHMT2;AK4;ABCD1
GO_Biological_Process_2021	regulation of microglial cell activation (GO:1903978)	3/15	0.0361400228505879	0.4480819374482671	0	0	4.761283851554664	15.809149603032669	GRN;SPHK1;CST7
GO_Biological_Process_2021	regulation of nuclear-transcribed mRNA poly(A) tail shortening (GO:0060211)	3/15	0.0361400228505879	0.4480819374482671	0	0	4.761283851554664	15.809149603032669	POLR2G;TOB1;TNRC6B
GO_Biological_Process_2021	cholesterol metabolic process (GO:0008203)	8/77	0.0381711856089349	0.4714927720534364	0	0	2.212599345488546	7.225628932554085	ACAA2;SOAT1;ABCA5;SNX17;GBA;PMVK;CLN6;CES1
GO_Biological_Process_2021	positive regulation of ion transmembrane transporter activity (GO:0032414)	4/26	0.0386352395332849	0.475444104405872	0	0	3.464403066812705	11.271748829137955	ABCB1;NDUFA4;ATP1B3;ANK3
GO_Biological_Process_2021	protein processing (GO:0016485)	10/106	0.0393849900787746	0.482868763121928	0	0	1.989057239057239	6.433348052304085	ATP23;PTCH1;HM13;PSEN2;CTSH;TMEM208;RCE1;PCSK7;SEC11A;KLKB1
GO_Biological_Process_2021	lysosome organization (GO:0007040)	5/38	0.0395710661303088	0.483353244806513	0	0	2.888229023907416	9.32798931876806	GRN;SNAPIN;GBA;CLN6;TMEM165
GO_Biological_Process_2021	tRNA processing (GO:0008033)	7/64	0.0400362054943663	0.4872302794111445	0	0	2.342732460557234	7.538845345839891	DTWD1;QTRT2;PTCD1;NSUN2;THUMPD1;TSEN54;THG1L
GO_Biological_Process_2021	mitotic nuclear membrane organization (GO:0101024)	6/51	0.0408578439187081	0.4935867005271047	0	0	2.5425888665325287	8.130325710416857	NUP93;CCNB2;CCNB1;CDK1;RCC1;RAN
GO_Biological_Process_2021	mitotic nuclear membrane reassembly (GO:0007084)	6/51	0.0408578439187081	0.4935867005271047	0	0	2.5425888665325287	8.130325710416857	NUP93;CCNB2;CCNB1;CDK1;RCC1;RAN
GO_Biological_Process_2021	regulation of oxidative phosphorylation (GO:0002082)	3/16	0.0428701553490072	0.4975250086352729	0	0	4.394799783967287	13.841770755324978	SHMT2;AK4;ABCD1
GO_Biological_Process_2021	membrane protein proteolysis (GO:0033619)	5/39	0.0435937507352903	0.4975250086352729	0	0	2.8031333136269585	8.78177229271778	HM13;RHBDD1;PSEN2;CTSH;MBTPS2
GO_Biological_Process_2021	nucleobase-containing small molecule interconversion (GO:0015949)	4/27	0.0436209326509838	0.4975250086352729	0	0	3.313602235027065	10.378925019910673	RRM2;AK2;NME2;AK4
GO_Biological_Process_2021	protein polyubiquitination (GO:0000209)	23/314	0.0437690195021732	0.4975250086352729	0	0	1.5135293890055468	4.735574688820398	ANKRD39;PSMD14;UBE2C;MIB2;UBE2E1;BFAR;BRCA1;FBXO32;TOPORS;PSMD8;PSMA5;RNF144A;PSMB6;PSMB7;PSMA4;PSMB5;PSMA1;PSMB2;PSMD5;PSMA2;PSMD2;PSMD3;PSMB1
GO_Biological_Process_2021	amino sugar catabolic process (GO:0046348)	2/7	0.0443518352149091	0.4975250086352729	0	0	7.613226452905812	23.71977740261123	GNPDA1;AMDHD2
GO_Biological_Process_2021	cardiolipin acyl-chain remodeling (GO:0035965)	2/7	0.0443518352149091	0.4975250086352729	0	0	7.613226452905812	23.71977740261123	HADHA;PLA2G6
GO_Biological_Process_2021	dolichyl diphosphate biosynthetic process (GO:0006489)	2/7	0.0443518352149091	0.4975250086352729	0	0	7.613226452905812	23.71977740261123	DOLPP1;SRD5A3
GO_Biological_Process_2021	dolichyl diphosphate metabolic process (GO:0046465)	2/7	0.0443518352149091	0.4975250086352729	0	0	7.613226452905812	23.71977740261123	DOLPP1;SRD5A3
GO_Biological_Process_2021	gamma-delta T cell activation (GO:0046629)	2/7	0.0443518352149091	0.4975250086352729	0	0	7.613226452905812	23.71977740261123	SOX13;MICB
GO_Biological_Process_2021	negative regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway (GO:1901029)	2/7	0.0443518352149091	0.4975250086352729	0	0	7.613226452905812	23.71977740261123	ACAA2;SLC25A5
GO_Biological_Process_2021	nose development (GO:0043584)	2/7	0.0443518352149091	0.4975250086352729	0	0	7.613226452905812	23.71977740261123	SKI;GLI3
GO_Biological_Process_2021	positive regulation of adenylate cyclase activity (GO:0045762)	2/7	0.0443518352149091	0.4975250086352729	0	0	7.613226452905812	23.71977740261123	ORAI1;AKAP5
GO_Biological_Process_2021	positive regulation of lipopolysaccharide-mediated signaling pathway (GO:0031666)	2/7	0.0443518352149091	0.4975250086352729	0	0	7.613226452905812	23.71977740261123	CD180;SCIMP
GO_Biological_Process_2021	proton-transporting ATP synthase complex assembly (GO:0043461)	2/7	0.0443518352149091	0.4975250086352729	0	0	7.613226452905812	23.71977740261123	OXA1L;ATP23
GO_Biological_Process_2021	regulation of defense response to bacterium (GO:1900424)	2/7	0.0443518352149091	0.4975250086352729	0	0	7.613226452905812	23.71977740261123	SIGLEC16;GRN
GO_Biological_Process_2021	regulation of entry of bacterium into host cell (GO:2000535)	2/7	0.0443518352149091	0.4975250086352729	0	0	7.613226452905812	23.71977740261123	CAV1;FUCA2
GO_Biological_Process_2021	regulation of histamine secretion by mast cell (GO:1903593)	2/7	0.0443518352149091	0.4975250086352729	0	0	7.613226452905812	23.71977740261123	VAMP8;VAMP2
GO_Biological_Process_2021	regulation of striated muscle cell differentiation (GO:0051153)	2/7	0.0443518352149091	0.4975250086352729	0	0	7.613226452905812	23.71977740261123	DMPK;NRG1
GO_Biological_Process_2021	ribosomal small subunit export from nucleus (GO:0000056)	2/7	0.0443518352149091	0.4975250086352729	0	0	7.613226452905812	23.71977740261123	LTV1;RAN
GO_Biological_Process_2021	rRNA-containing ribonucleoprotein complex export from nucleus (GO:0071428)	2/7	0.0443518352149091	0.4975250086352729	0	0	7.613226452905812	23.71977740261123	EIF6;RAN
GO_Biological_Process_2021	T cell apoptotic process (GO:0070231)	2/7	0.0443518352149091	0.4975250086352729	0	0	7.613226452905812	23.71977740261123	CLC;GLI3
GO_Biological_Process_2021	regulation of cellular component organization (GO:0051128)	12/139	0.04602600708186	0.514555157138897	0	0	1.8049348082501837	5.55657965501856	ARHGEF11;SNX17;SPHK1;SLITRK4;HJURP;LTBP4;KIF14;SPOCK1;LAMTOR2;MKI67;NUBP1;AURKA
GO_Biological_Process_2021	regulation of nitric oxide biosynthetic process (GO:0045428)	5/40	0.0478527355305382	0.5331700060125513	0	0	2.722900215362527	8.276600996162243	P2RX4;IFNG;CAV1;CD47;JAK2
GO_Biological_Process_2021	macromolecule catabolic process (GO:0009057)	4/28	0.0489501376924434	0.536337389068699	0	0	3.175368139223561	9.579936742029467	MVB12A;PPT1;UCHL3;CLN6
GO_Biological_Process_2021	positive regulation of fibroblast proliferation (GO:0048146)	4/28	0.0489501376924434	0.536337389068699	0	0	3.175368139223561	9.579936742029467	SPHK1;NDUFS4;S100A6;BMI1
GO_Biological_Process_2021	protein depolymerization (GO:0051261)	4/28	0.0489501376924434	0.536337389068699	0	0	3.175368139223561	9.579936742029467	KIF18B;KIF14;KIF2C;CKAP5
GO_Biological_Process_2021	response to ketone (GO:1901654)	4/28	0.0489501376924434	0.536337389068699	0	0	3.175368139223561	9.579936742029467	CATSPER1;TGFBR3;CAV1;CATSPERG
GO_Biological_Process_2021	sulfur compound transport (GO:0072348)	4/28	0.0489501376924434	0.536337389068699	0	0	3.175368139223561	9.579936742029467	SLC9A3R1;SLC35F3;MGST1;SLC25A11
GO_Biological_Process_2021	DNA replication checkpoint signaling (GO:0000076)	3/17	0.0501780054933543	0.5425805315314183	0	0	4.080670583178105	12.210094726938117	ORC1;CDC6;ZNF830
GO_Biological_Process_2021	positive regulation of cardiac muscle tissue growth (GO:0055023)	3/17	0.0501780054933543	0.5425805315314183	0	0	4.080670583178105	12.210094726938117	TGFBR3;GLI1;BMPR1A
GO_Biological_Process_2021	protein localization to chromosome, centromeric region (GO:0071459)	3/17	0.0501780054933543	0.5425805315314183	0	0	4.080670583178105	12.210094726938117	CDK1;TTK;KNL1
GO_Biological_Process_2021	regulation of cholesterol biosynthetic process (GO:0045540)	3/17	0.0501780054933543	0.5425805315314183	0	0	4.080670583178105	12.210094726938117	ERLIN2;MBTPS2;RAN
GO_Biological_Process_2021	nuclear membrane reassembly (GO:0031468)	6/54	0.0517596431126933	0.5551355077817309	0	0	2.3832997987927564	7.057295147897422	NUP93;CCNB2;CCNB1;CDK1;RCC1;RAN
GO_Biological_Process_2021	regulation of proteolysis (GO:0030162)	6/54	0.0517596431126933	0.5551355077817309	0	0	2.3832997987927564	7.057295147897422	CDK5;CAV1;PLK1;LTBP4;TBC1D10A;CLN6
GO_Biological_Process_2021	carboxylic acid transmembrane transport (GO:1905039)	5/41	0.0523490427289624	0.5551355077817309	0	0	2.6471245114461195	7.808545135376324	ABCB1;SLC16A1;SLC38A7;SLC38A6;SLC25A11
GO_Biological_Process_2021	gluconeogenesis (GO:0006094)	5/41	0.0523490427289624	0.5551355077817309	0	0	2.6471245114461195	7.808545135376324	G6PC3;MDH1;MDH2;CRY1;SLC25A11
GO_Biological_Process_2021	hexose metabolic process (GO:0019318)	5/41	0.0523490427289624	0.5551355077817309	0	0	2.6471245114461195	7.808545135376324	FPGT;FUCA2;AKR1A1;SORD;GALK2
GO_Biological_Process_2021	regulation of release of cytochrome c from mitochondria (GO:0090199)	5/41	0.0523490427289624	0.5551355077817309	0	0	2.6471245114461195	7.808545135376324	MOAP1;OPA1;HGF;TNFSF10;BAX
GO_Biological_Process_2021	interferon-gamma-mediated signaling pathway (GO:0060333)	7/68	0.0527904763514593	0.5562395878821499	0	0	2.188648407706404	6.437743997253275	IFNG;IFNGR2;TRIM26;IFI30;JAK2;HLA-F;CAMK2G
GO_Biological_Process_2021	positive regulation of protein localization to nucleus (GO:1900182)	7/68	0.0527904763514593	0.5562395878821499	0	0	2.188648407706404	6.437743997253275	CCT6A;IFNG;PYHIN1;PLK1;CDK1;CCT8;RAN
GO_Biological_Process_2021	regulation of T cell mediated cytotoxicity (GO:0001914)	4/29	0.0546211901632988	0.5683178241008412	0	0	3.048192771084337	8.862112571603962	KLRD1;CD1D;HLA-F;CD1A
GO_Biological_Process_2021	regulation of ubiquitin-protein transferase activity (GO:0051438)	4/29	0.0546211901632988	0.5683178241008412	0	0	3.048192771084337	8.862112571603962	PLK1;AXIN1;BMI1;TOPORS
GO_Biological_Process_2021	transition metal ion homeostasis (GO:0055076)	4/29	0.0546211901632988	0.5683178241008412	0	0	3.048192771084337	8.862112571603962	ABCB7;CYBRD1;COMMD1;NEO1
GO_Biological_Process_2021	glycoside catabolic process (GO:0016139)	2/8	0.057210890722098	0.5683178241008412	0	0	6.344021376085505	18.150314950605956	FUCA2;NAGA
GO_Biological_Process_2021	glyoxylate metabolic process (GO:0046487)	2/8	0.057210890722098	0.5683178241008412	0	0	6.344021376085505	18.150314950605956	ALDH4A1;GRHPR
GO_Biological_Process_2021	macromolecule depalmitoylation (GO:0098734)	2/8	0.057210890722098	0.5683178241008412	0	0	6.344021376085505	18.150314950605956	ABHD17A;PPT1
GO_Biological_Process_2021	meiotic sister chromatid cohesion (GO:0051177)	2/8	0.057210890722098	0.5683178241008412	0	0	6.344021376085505	18.150314950605956	BUB1B;BUB1
GO_Biological_Process_2021	negative regulation of alpha-beta T cell differentiation (GO:0046639)	2/8	0.057210890722098	0.5683178241008412	0	0	6.344021376085505	18.150314950605956	RUNX3;GLI3
GO_Biological_Process_2021	negative regulation of chromosome organization (GO:2001251)	2/8	0.057210890722098	0.5683178241008412	0	0	6.344021376085505	18.150314950605956	TOP2A;ESPL1
GO_Biological_Process_2021	negative regulation of microglial cell activation (GO:1903979)	2/8	0.057210890722098	0.5683178241008412	0	0	6.344021376085505	18.150314950605956	GRN;CST7
GO_Biological_Process_2021	positive regulation of defense response to bacterium (GO:1900426)	2/8	0.057210890722098	0.5683178241008412	0	0	6.344021376085505	18.150314950605956	SIGLEC16;GRN
GO_Biological_Process_2021	positive regulation of glial cell migration (GO:1903977)	2/8	0.057210890722098	0.5683178241008412	0	0	6.344021376085505	18.150314950605956	P2RX4;CCR2
GO_Biological_Process_2021	protein depalmitoylation (GO:0002084)	2/8	0.057210890722098	0.5683178241008412	0	0	6.344021376085505	18.150314950605956	ABHD17A;PPT1
GO_Biological_Process_2021	regulation of alpha-beta T cell proliferation (GO:0046640)	2/8	0.057210890722098	0.5683178241008412	0	0	6.344021376085505	18.150314950605956	SH3RF1;CCR2
GO_Biological_Process_2021	regulation of anion transport (GO:0044070)	2/8	0.057210890722098	0.5683178241008412	0	0	6.344021376085505	18.150314950605956	ABCB1;CES1
GO_Biological_Process_2021	replication fork protection (GO:0048478)	2/8	0.057210890722098	0.5683178241008412	0	0	6.344021376085505	18.150314950605956	SMARCAL1;ZNF830
GO_Biological_Process_2021	store-operated calcium entry (GO:0002115)	2/8	0.057210890722098	0.5683178241008412	0	0	6.344021376085505	18.150314950605956	STIM2;ORAI1
GO_Biological_Process_2021	ventricular trabecula myocardium morphogenesis (GO:0003222)	2/8	0.057210890722098	0.5683178241008412	0	0	6.344021376085505	18.150314950605956	NRG1;BMPR1A
GO_Biological_Process_2021	vitamin K metabolic process (GO:0042373)	2/8	0.057210890722098	0.5683178241008412	0	0	6.344021376085505	18.150314950605956	VKORC1;CBR1
GO_Biological_Process_2021	acidic amino acid transport (GO:0015800)	3/18	0.0580470174855845	0.5697591180579101	0	0	3.8084252758274815	10.84068997608606	SLC9A3R1;PRAF2;SLC1A3
GO_Biological_Process_2021	intracellular estrogen receptor signaling pathway (GO:0030520)	3/18	0.0580470174855845	0.5697591180579101	0	0	3.8084252758274815	10.84068997608606	DEFA1;ESR2;PPARGC1B
GO_Biological_Process_2021	nucleotide biosynthetic process (GO:0009165)	3/18	0.0580470174855845	0.5697591180579101	0	0	3.8084252758274815	10.84068997608606	RRM2;HPRT1;GART
GO_Biological_Process_2021	regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway (GO:1901028)	3/18	0.0580470174855845	0.5697591180579101	0	0	3.8084252758274815	10.84068997608606	ACAA2;BAX;SLC25A5
GO_Biological_Process_2021	sterol metabolic process (GO:0016125)	7/70	0.0600222396663241	0.5873986540639086	0	0	2.118943717131028	5.960673697491817	SOAT1;ABCA5;GBA;PMVK;LIPA;CLN6;CES1
GO_Biological_Process_2021	CENP-A containing chromatin organization (GO:0061641)	4/30	0.0606311335220407	0.5875418838962508	0	0	2.930800123571208	8.214876720373288	CENPU;CENPW;HJURP;KNL1
GO_Biological_Process_2021	CENP-A containing nucleosome assembly (GO:0034080)	4/30	0.0606311335220407	0.5875418838962508	0	0	2.930800123571208	8.214876720373288	CENPU;CENPW;HJURP;KNL1
GO_Biological_Process_2021	microtubule polymerization (GO:0046785)	4/30	0.0606311335220407	0.5875418838962508	0	0	2.930800123571208	8.214876720373288	TPX2;TUBGCP2;TPPP;CKAP5
GO_Biological_Process_2021	membrane organization (GO:0061024)	18/242	0.060749479202129	0.5875418838962508	0	0	1.5364416642420715	4.3035681382250175	DMPK;MYOF;M6PR;CLTA;OCRL;ANK3;ACTG1;EPN2;NUP93;VAMP8;OXA1L;SLC9A3R1;SYNGR2;OPA1;PPT1;AAK1;KIF20A;VAMP2
GO_Biological_Process_2021	positive regulation of leukocyte mediated cytotoxicity (GO:0001912)	5/43	0.0620545284974055	0.5966642419371528	0	0	2.507537688442211	6.970307298976505	NCR3;KLRD1;CD1D;HLA-F;CD1A
GO_Biological_Process_2021	substantia nigra development (GO:0021762)	5/43	0.0620545284974055	0.5966642419371528	0	0	2.507537688442211	6.970307298976505	ATP5PF;GLUD1;ATP5PB;CKB;COX6B1
